date,block,wnvpresent,month,depart,dewpoint,wetbulb,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,br,dz,fg,hz,ra,ts,vcts,deg_days,br10,dz10,species_rank,trap_rank
2009-07-24,17,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,1.0
2009-07-24,22,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,2.0
2009-07-24,22,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,2.0
2009-07-24,22,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,25,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,28,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,28,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,1.0
2009-07-24,30,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,33,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,1.0
2009-07-24,33,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,36,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,2.0
2009-07-24,36,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,2.0
2009-07-24,36,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,2.0
2009-07-24,37,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,1.0
2009-07-24,37,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,37,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,1.0
2009-07-24,39,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,41,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,3.0
2009-07-24,41,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,3.0
2009-07-24,41,1,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,3.0
2009-07-24,41,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,3.0
2009-07-24,45,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,1.0
2009-07-24,45,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,45,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,1.0
2009-07-24,46,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,2.0
2009-07-24,46,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,2.0
2009-07-24,48,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,1.0
2009-07-24,48,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,48,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,1.0
2009-07-24,50,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,2.0
2009-07-24,50,1,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,2.0
2009-07-24,50,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,2.0
2009-07-24,51,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,2.0
2009-07-24,51,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,2.0
2009-07-24,51,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,2.0
2009-07-24,52,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,2.0
2009-07-24,52,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,2.0
2009-07-24,52,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,2.0
2009-07-24,58,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,2.0
2009-07-24,58,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,2.0
2009-07-24,58,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,2.0
2009-07-24,60,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,60,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,1.0
2009-07-24,63,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,1.0
2009-07-24,67,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,2.0
2009-07-24,67,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,2.0
2009-07-24,67,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,2.0
2009-07-24,70,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,3.0
2009-07-24,70,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,3.0
2009-07-24,70,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,2.0
2009-07-24,70,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,2.0
2009-07-24,72,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,1.0
2009-07-24,72,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,72,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,1.0
2009-07-24,75,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,1.0
2009-07-24,75,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,75,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,1.0
2009-07-24,77,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,77,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,1.0
2009-07-24,79,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,82,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,1.0,2.0
2009-07-24,82,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,2.0
2009-07-24,82,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,2.0
2009-07-24,91,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,2.0
2009-07-24,91,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,2.0
2009-07-24,43,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,1.0
2009-07-24,90,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,2.0,1.0
2009-07-24,90,0,7,-2.0,59,64.0,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,1,0,7,0.0,0.0,3.0,1.0
2009-07-27,11,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,1.0
2009-07-27,11,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,1.0
2009-07-27,11,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,1.0
2009-07-27,17,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,2.0
2009-07-27,17,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,2.0
2009-07-27,17,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,2.0
2009-07-27,24,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,3.0
2009-07-27,33,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,1.0
2009-07-27,33,1,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,1.0
2009-07-27,33,1,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,1.0
2009-07-27,35,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,3.0
2009-07-27,35,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,3.0
2009-07-27,35,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,3.0
2009-07-27,37,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,2.0
2009-07-27,37,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,2.0
2009-07-27,37,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,2.0
2009-07-27,40,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,2.0
2009-07-27,40,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,2.0
2009-07-27,40,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,2.0
2009-07-27,42,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,3.0
2009-07-27,42,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,3.0
2009-07-27,42,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,3.0
2009-07-27,89,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,2.0
2009-07-27,89,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,2.0
2009-07-27,89,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,2.0
2009-07-27,65,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,2.0
2009-07-27,65,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,2.0
2009-07-27,65,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,2.0
2009-07-27,10,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,5.0
2009-07-27,10,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,5.0
2009-07-27,10,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,5.0
2009-07-27,10,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,2.0
2009-07-27,10,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,2.0
2009-07-27,10,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,2.0
2009-07-27,13,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,2.0
2009-07-27,13,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,2.0
2009-07-27,13,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,2.0
2009-07-27,10,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,1.0
2009-07-27,10,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,1.0
2009-07-27,10,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,1.0
2009-07-27,12,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,5.0
2009-07-27,12,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,5.0
2009-07-27,12,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,5.0
2009-07-27,13,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,2.0
2009-07-27,13,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,2.0
2009-07-27,10,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,1.0
2009-07-27,10,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,1.0
2009-07-27,11,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,1.0,2.0
2009-07-27,11,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,2.0,2.0
2009-07-27,11,0,7,0.0,61,66.0,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,1,0,0,9,0.0,0.0,3.0,2.0
2009-07-31,10,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,1.0,1.0
2009-07-31,10,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,10,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,1.0
2009-07-31,10,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,2.0
2009-07-31,11,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,11,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,1.0
2009-07-31,14,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,17,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,1.0,1.0
2009-07-31,17,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,17,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,1.0
2009-07-31,17,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,1.0,2.0
2009-07-31,17,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,2.0
2009-07-31,17,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,2.0
2009-07-31,17,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,1.0
2009-07-31,22,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,2.0
2009-07-31,22,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,2.0
2009-07-31,22,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,1.0
2009-07-31,22,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,24,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,3.0
2009-07-31,25,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,25,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,1.0
2009-07-31,28,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,30,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,33,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,35,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,1.0,3.0
2009-07-31,35,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,3.0
2009-07-31,35,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,3.0
2009-07-31,35,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,36,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,1.0,2.0
2009-07-31,36,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,2.0
2009-07-31,36,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,2.0
2009-07-31,37,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,2.0
2009-07-31,37,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,37,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,1.0
2009-07-31,39,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,39,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,1.0
2009-07-31,40,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,2.0
2009-07-31,40,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,41,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,1.0,3.0
2009-07-31,41,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,3.0
2009-07-31,41,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,3.0
2009-07-31,42,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,3.0
2009-07-31,42,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,3.0
2009-07-31,45,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,1.0,1.0
2009-07-31,45,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,45,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,1.0
2009-07-31,48,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,48,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,1.0
2009-07-31,50,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,1.0,2.0
2009-07-31,50,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,2.0
2009-07-31,50,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,2.0
2009-07-31,51,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,2.0
2009-07-31,51,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,2.0
2009-07-31,52,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,1.0,2.0
2009-07-31,52,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,2.0
2009-07-31,58,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,2.0
2009-07-31,58,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,2.0
2009-07-31,60,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
2009-07-31,60,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,3.0,1.0
2009-07-31,63,0,7,-4.0,54,61.0,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,5,0.0,0.0,2.0,1.0
